2014-04-15 06:32:08,6,NBA Jam,Android Browser,Android,North America,0
2014-04-11 10:27:41,10,Clash of Tribes,Safari,iOS,Asia,0
2014-04-29 15:45:41,15,Candy Smash,Opera,Android,North America,0
2014-04-26 08:38:55,8,Clash of Tribes,Other,Android,North America,0
2014-04-19 06:15:14,6,NBA Jam,Android Browser,Android,North America,0
2014-04-19 18:36:58,18,Clash of Tribes,Android Browser,Android,Africa,0
2014-04-18 10:20:13,10,NBA Jam,Safari,Android,Australia,0
2014-04-11 12:38:31,12,NBA Jam,Safari,Android,North America,1
2014-04-25 22:42:17,22,Clash of Tribes,Google Chrome,Android,Asia,0
2014-04-03 09:21:41,9,Candy Smash,Safari,Android,North America,0
2014-04-07 04:48:27,4,Clash of Tribes,Android Browser,iOS,Europe,0
2014-04-05 01:44:29,1,NBA Jam,Other,Android,North America,0
2014-04-15 06:56:42,6,Candy Smash,Safari,iOS,Australia,0
2014-04-09 06:28:35,6,NBA Jam,Google Chrome,iOS,North America,0
2014-04-16 18:20:23,18,NBA Jam,Safari,Android,North America,0
2014-04-11 18:18:20,18,Candy Smash,Safari,iOS,North America,0
2014-04-11 05:42:21,5,Candy Smash,Android Browser,Windows Phone,North America,1
2014-04-25 18:25:36,18,NBA Jam,Opera,Android,North America,0
2014-04-06 23:32:46,23,Candy Smash,Safari,Android,Australia,1
2014-04-27 09:13:29,9,Clash of Tribes,Opera,iOS,Australia,0
2014-04-17 20:49:40,20,Candy Smash,Android Browser,iOS,North America,0
2014-04-27 18:55:01,18,NBA Jam,Safari,Android,North America,0
2014-04-03 04:48:10,4,NBA Jam,Android Browser,Unknown,North America,0
2014-04-09 00:08:39,0,Clash of Tribes,Safari,iOS,Europe,0
2014-04-04 20:49:01,20,Clash of Tribes,Google Chrome,Unknown,North America,1
2014-04-23 17:12:32,17,Clash of Tribes,Other,iOS,Africa,1
2014-04-28 19:23:10,19,Clash of Tribes,Safari,iOS,Africa,0
2014-04-25 20:38:46,20,NBA Jam,Safari,Android,North America,0
2014-04-05 20:10:49,20,Clash of Tribes,Safari,iOS,North America,1
2014-04-04 00:06:09,0,Clash of Tribes,Safari,Unknown,North America,1
2014-04-18 01:27:18,1,Candy Smash,Safari,iOS,Australia,1
2014-04-13 05:21:00,5,NBA Jam,Safari,Unknown,North America,1
2014-04-04 14:56:47,14,Clash of Tribes,Opera,Android,North America,1
2014-04-13 21:36:23,21,Clash of Tribes,Opera,iOS,Africa,0
2014-04-02 01:45:45,1,Candy Smash,Safari,iOS,North America,1
2014-04-15 04:54:41,4,Candy Smash,Android Browser,Android,Australia,0
2014-04-29 08:42:35,8,Clash of Tribes,Android Browser,Android,North America,0
2014-04-07 06:20:04,6,Clash of Tribes,Opera,iOS,Europe,0
2014-04-07 08:11:53,8,NBA Jam,Google Chrome,iOS,North America,0
2014-04-27 16:48:01,16,Candy Smash,Android Browser,Unknown,North America,0
2014-04-14 16:39:01,16,NBA Jam,Android Browser,Android,North America,0
2014-04-25 09:24:44,9,NBA Jam,Safari,iOS,North America,1
2014-04-01 03:35:50,3,NBA Jam,Safari,iOS,Europe,1
2014-04-05 17:18:48,17,Clash of Tribes,Safari,iOS,Australia,1
2014-04-13 18:12:58,18,Clash of Tribes,Safari,iOS,Asia,0
2014-04-07 06:28:00,6,Candy Smash,Internet Explorer,Android,Asia,0
2014-04-18 15:31:53,15,Clash of Tribes,Android Browser,iOS,North America,1
2014-04-01 04:58:22,4,Clash of Tribes,Google Chrome,Android,North America,0
2014-04-20 07:27:00,7,NBA Jam,Other,iOS,Asia,0
2014-04-03 21:47:55,21,Clash of Tribes,Android Browser,Android,Europe,0
2014-04-18 04:50:11,4,Candy Smash,Opera,iOS,Europe,1
2014-04-08 15:50:24,15,NBA Jam,Safari,iOS,North America,1
2014-04-16 16:18:39,16,Candy Smash,Google Chrome,iOS,North America,0
2014-04-26 12:06:01,12,Clash of Tribes,Google Chrome,iOS,North America,0
2014-04-12 12:48:09,12,Candy Smash,Android Browser,Android,North America,0
2014-04-14 17:42:30,17,NBA Jam,Safari,iOS,Europe,1
2014-04-07 03:21:55,3,NBA Jam,Android Browser,Android,North America,1
2014-04-06 00:44:26,0,Clash of Tribes,Android Browser,iOS,Europe,0
2014-04-16 06:10:10,6,Clash of Tribes,Safari,Android,North America,0
2014-04-26 16:33:28,16,NBA Jam,Android Browser,Android,South America,0
2014-04-07 02:52:11,2,Clash of Tribes,Android Browser,iOS,North America,0
2014-04-22 02:57:16,2,Candy Smash,Other,iOS,North America,1
2014-04-08 11:40:39,11,NBA Jam,Android Browser,Android,Australia,0
2014-04-30 13:34:00,13,Candy Smash,Safari,Android,North America,0
2014-04-28 11:06:03,11,Candy Smash,Safari,Android,North America,0
2014-04-09 13:56:42,13,Clash of Tribes,Safari,iOS,Australia,0
2014-04-11 03:58:21,3,NBA Jam,Google Chrome,Android,North America,1
2014-04-07 05:38:06,5,Clash of Tribes,Internet Explorer,iOS,Asia,0
2014-04-28 23:10:01,23,NBA Jam,Safari,iOS,Asia,1
2014-04-22 01:26:21,1,Candy Smash,Safari,Android,Asia,0
2014-04-20 19:31:15,19,Candy Smash,Safari,Android,Asia,0
2014-04-25 03:51:05,3,Candy Smash,Google Chrome,iOS,North America,1
2014-04-11 04:07:54,4,Candy Smash,Android Browser,Android,North America,1
2014-04-17 13:07:17,13,Candy Smash,Safari,Android,North America,0
2014-04-14 12:04:24,12,Candy Smash,Other,Android,Australia,0
2014-04-04 09:33:04,9,Clash of Tribes,Other,iOS,Asia,0
2014-04-02 15:39:38,15,NBA Jam,Safari,Android,North America,1
2014-04-23 04:21:58,4,Clash of Tribes,Android Browser,iOS,North America,0
2014-04-29 17:13:11,17,NBA Jam,Other,Android,North America,1
2014-04-28 20:35:10,20,Clash of Tribes,Safari,iOS,South America,1
2014-04-06 08:40:59,8,NBA Jam,Safari,iOS,North America,0
2014-04-26 00:36:16,0,NBA Jam,Safari,Android,Australia,0
2014-04-05 22:40:21,22,Candy Smash,Android Browser,iOS,North America,1
2014-04-10 13:50:00,13,Candy Smash,Internet Explorer,iOS,North America,1
2014-04-14 03:44:33,3,Clash of Tribes,Other,Android,North America,1
2014-04-07 15:12:28,15,Candy Smash,Safari,iOS,North America,0
2014-04-03 15:20:17,15,Candy Smash,Android Browser,iOS,North America,0
2014-04-25 23:09:03,23,NBA Jam,Safari,Android,North America,1
2014-04-09 21:10:57,21,Candy Smash,Safari,iOS,North America,1
2014-04-14 15:23:36,15,Candy Smash,Safari,iOS,Asia,0
2014-04-27 12:02:52,12,Candy Smash,Android Browser,iOS,North America,0
2014-04-22 16:21:39,16,Clash of Tribes,Google Chrome,Unknown,Europe,0
2014-04-09 16:23:13,16,Clash of Tribes,Google Chrome,Android,North America,1
2014-04-20 00:27:32,0,Candy Smash,Safari,Android,Europe,1
2014-04-06 00:26:22,0,Candy Smash,Google Chrome,iOS,Australia,0
2014-04-01 15:56:15,15,NBA Jam,Safari,Windows Phone,North America,1
2014-04-30 06:55:55,6,NBA Jam,Android Browser,Android,North America,1
2014-04-04 23:46:18,23,Clash of Tribes,Safari,Android,North America,1
2014-04-02 08:12:15,8,NBA Jam,Safari,iOS,North America,0
2014-04-17 01:47:53,1,Clash of Tribes,Safari,iOS,Europe,0
2014-04-03 05:42:32,5,NBA Jam,Google Chrome,iOS,North America,1
2014-04-14 22:20:07,22,Clash of Tribes,Android Browser,iOS,North America,1
2014-04-24 12:57:26,12,Candy Smash,Safari,Android,North America,0
2014-04-01 17:18:27,17,NBA Jam,Google Chrome,Android,North America,0
2014-04-25 03:46:17,3,Clash of Tribes,Safari,iOS,North America,0
2014-04-18 03:59:37,3,NBA Jam,Safari,iOS,North America,1
2014-04-19 10:46:09,10,Candy Smash,Android Browser,Android,Asia,0
2014-04-28 12:05:09,12,Clash of Tribes,Safari,iOS,Europe,0
2014-04-25 08:15:42,8,Candy Smash,Safari,Android,South America,0
2014-04-25 20:02:59,20,Candy Smash,Safari,iOS,North America,0
2014-04-24 06:56:55,6,Clash of Tribes,Safari,Android,North America,0
2014-04-09 11:43:41,11,NBA Jam,Android Browser,iOS,North America,0
2014-04-07 17:17:07,17,Candy Smash,Other,iOS,North America,0
2014-04-16 20:54:43,20,NBA Jam,Safari,iOS,Europe,0
2014-04-10 09:52:08,9,Clash of Tribes,Safari,iOS,Europe,0
2014-04-18 13:00:47,13,Candy Smash,Safari,Android,North America,0
2014-04-30 00:54:28,0,Candy Smash,Safari,Windows Phone,North America,1
2014-04-27 20:15:01,20,Candy Smash,Android Browser,iOS,Europe,0
2014-04-05 14:19:00,14,Candy Smash,Android Browser,iOS,North America,0
2014-04-25 11:28:33,11,Clash of Tribes,Android Browser,Android,North America,0
2014-04-20 02:08:36,2,NBA Jam,Safari,Android,Australia,0
2014-04-21 15:03:03,15,Clash of Tribes,Google Chrome,iOS,South America,1
2014-04-12 18:55:36,18,Candy Smash,Android Browser,Android,North America,0
2014-04-15 03:26:20,3,NBA Jam,Safari,iOS,South America,0
2014-04-19 09:05:08,9,Clash of Tribes,Safari,Android,North America,0
2014-04-12 16:40:32,16,Candy Smash,Safari,Unknown,North America,0
2014-04-16 09:25:27,9,Candy Smash,Safari,Android,North America,0
2014-04-01 18:05:42,18,Candy Smash,Safari,iOS,North America,0
2014-04-18 04:18:15,4,Candy Smash,Safari,Windows Phone,Asia,1
2014-04-28 12:12:32,12,Candy Smash,Google Chrome,Android,North America,0
2014-04-09 17:45:17,17,Clash of Tribes,Opera,iOS,North America,1
2014-04-12 06:05:42,6,NBA Jam,Safari,Android,North America,0
2014-04-19 03:12:42,3,NBA Jam,Other,Android,North America,1
2014-04-24 14:18:23,14,Clash of Tribes,Safari,Windows Phone,North America,1
2014-04-25 10:50:08,10,Clash of Tribes,Opera,Android,North America,0
2014-04-26 07:11:54,7,Clash of Tribes,Android Browser,Android,Australia,0
2014-04-21 13:51:57,13,NBA Jam,Google Chrome,Android,North America,1
2014-04-07 08:42:26,8,NBA Jam,Opera,Android,Africa,0
2014-04-07 11:38:19,11,Clash of Tribes,Google Chrome,Android,North America,0
2014-04-05 23:05:22,23,Candy Smash,Android Browser,iOS,North America,1
2014-04-17 06:56:06,6,Candy Smash,Safari,iOS,Europe,1
2014-04-22 08:48:42,8,NBA Jam,Safari,Unknown,South America,0
2014-04-14 01:46:45,1,Clash of Tribes,Safari,iOS,North America,0
2014-04-17 19:25:18,19,Candy Smash,Safari,Android,South America,0
2014-04-30 13:21:02,13,Candy Smash,Android Browser,iOS,Europe,0
2014-04-28 16:24:48,16,Candy Smash,Android Browser,Android,North America,0
2014-04-10 18:44:27,18,Candy Smash,Safari,iOS,North America,0
2014-04-10 11:30:00,11,NBA Jam,Opera,Android,Africa,0
2014-04-22 04:23:12,4,Candy Smash,Android Browser,iOS,North America,1
2014-04-04 16:30:53,16,Candy Smash,Safari,iOS,North America,0
2014-04-03 06:49:10,6,Candy Smash,Google Chrome,iOS,North America,0
2014-04-24 14:36:54,14,Clash of Tribes,Google Chrome,iOS,North America,1
2014-04-19 23:12:45,23,Candy Smash,Safari,iOS,Asia,0
2014-04-09 00:15:27,0,Candy Smash,Android Browser,iOS,Europe,1
2014-04-16 05:21:01,5,Candy Smash,Google Chrome,iOS,North America,0
2014-04-04 22:21:20,22,Candy Smash,Opera,iOS,Africa,1
2014-04-21 19:04:58,19,Candy Smash,Google Chrome,iOS,South America,0
2014-04-06 20:47:28,20,NBA Jam,Safari,iOS,Asia,0
2014-04-27 06:02:19,6,Candy Smash,Google Chrome,Android,North America,0
2014-04-21 08:32:07,8,Candy Smash,Android Browser,Android,South America,0
2014-04-13 12:20:45,12,Candy Smash,Opera,Android,Asia,0
2014-04-17 02:00:23,2,NBA Jam,Opera,Android,Australia,1
2014-04-22 16:31:14,16,NBA Jam,Other,iOS,South America,1
2014-04-25 01:48:27,1,Clash of Tribes,Other,iOS,Europe,0
2014-04-18 12:08:46,12,Candy Smash,Safari,Unknown,South America,0
2014-04-21 15:22:00,15,Clash of Tribes,Android Browser,iOS,North America,1
2014-04-18 03:14:51,3,Candy Smash,Android Browser,Android,North America,1
2014-04-14 09:09:38,9,Candy Smash,Android Browser,iOS,North America,1
2014-04-14 10:15:22,10,NBA Jam,Google Chrome,Android,North America,0
2014-04-20 15:38:36,15,Candy Smash,Safari,Android,Australia,0
2014-04-07 08:41:56,8,NBA Jam,Google Chrome,iOS,North America,1
2014-04-05 19:48:39,19,NBA Jam,Safari,Android,Asia,0
2014-04-19 02:25:14,2,Candy Smash,Android Browser,Android,North America,0
2014-04-10 11:40:19,11,Candy Smash,Safari,iOS,North America,0
2014-04-17 04:01:43,4,Candy Smash,Android Browser,iOS,Africa,1
2014-04-22 15:22:44,15,NBA Jam,Safari,iOS,North America,0
2014-04-19 15:36:34,15,Clash of Tribes,Google Chrome,iOS,North America,1
2014-04-28 11:30:57,11,Clash of Tribes,Android Browser,Android,South America,0
2014-04-12 05:08:25,5,Candy Smash,Safari,iOS,North America,1
2014-04-17 20:27:31,20,Candy Smash,Android Browser,iOS,North America,1
2014-04-27 17:44:01,17,Candy Smash,Android Browser,Android,North America,0
2014-04-01 13:16:41,13,NBA Jam,Android Browser,Unknown,North America,1
2014-04-09 00:11:30,0,NBA Jam,Google Chrome,Unknown,Europe,0
2014-04-23 16:29:30,16,Clash of Tribes,Safari,iOS,North America,1
2014-04-20 09:22:58,9,Clash of Tribes,Android Browser,Unknown,Europe,0
2014-04-12 21:07:47,21,Clash of Tribes,Safari,Android,North America,1
2014-04-19 19:51:39,19,Candy Smash,Safari,Android,North America,0
2014-04-24 09:18:19,9,Candy Smash,Safari,iOS,North America,0
2014-04-02 18:30:07,18,NBA Jam,Safari,Unknown,Asia,1
2014-04-16 12:34:47,12,Clash of Tribes,Android Browser,Android,North America,1
2014-04-13 22:55:02,22,Clash of Tribes,Safari,Unknown,Australia,0
2014-04-02 05:00:17,5,Candy Smash,Other,iOS,Europe,1
2014-04-22 20:12:35,20,Clash of Tribes,Safari,iOS,Asia,0
2014-04-05 08:37:53,8,Candy Smash,Android Browser,iOS,North America,1
2014-04-08 00:10:37,0,NBA Jam,Safari,Android,Asia,1
2014-04-22 12:08:33,12,NBA Jam,Opera,iOS,North America,0
2014-04-13 23:11:29,23,NBA Jam,Opera,iOS,North America,0
2014-04-12 12:06:13,12,NBA Jam,Android Browser,Android,Asia,0
2014-04-30 10:47:14,10,Clash of Tribes,Safari,iOS,Asia,0
2014-04-20 14:26:26,14,Candy Smash,Android Browser,iOS,Australia,0
2014-04-03 04:21:00,4,NBA Jam,Safari,Unknown,North America,0
2014-04-13 11:06:02,11,NBA Jam,Android Browser,iOS,South America,0
2014-04-11 09:42:37,9,NBA Jam,Safari,iOS,North America,0
2014-04-05 21:59:04,21,Clash of Tribes,Safari,iOS,Europe,0
2014-04-02 21:30:50,21,NBA Jam,Safari,Android,Europe,1
2014-04-12 23:25:29,23,Candy Smash,Android Browser,Android,South America,0
2014-04-27 09:16:15,9,NBA Jam,Safari,Android,Asia,0
2014-04-29 23:23:26,23,NBA Jam,Safari,iOS,Europe,0
2014-04-22 23:36:20,23,Clash of Tribes,Safari,iOS,Europe,1
2014-04-16 11:42:53,11,Candy Smash,Android Browser,Android,Asia,0
2014-04-03 01:31:57,1,Clash of Tribes,Other,Android,Africa,0
2014-04-17 21:17:42,21,Candy Smash,Safari,Android,South America,0
2014-04-12 21:49:59,21,NBA Jam,Safari,iOS,Europe,0
2014-04-11 00:32:06,0,NBA Jam,Google Chrome,iOS,North America,1
2014-04-10 04:00:11,4,Clash of Tribes,Android Browser,Android,North America,0
2014-04-25 02:55:25,2,Candy Smash,Google Chrome,Android,Europe,1
2014-04-09 12:21:10,12,Clash of Tribes,Android Browser,iOS,North America,0
2014-04-18 20:58:14,20,Clash of Tribes,Safari,Android,North America,1
2014-04-17 04:15:49,4,NBA Jam,Android Browser,Android,North America,0
2014-04-05 20:06:06,20,Candy Smash,Safari,Android,Asia,0
2014-04-21 07:10:10,7,Clash of Tribes,Android Browser,Android,Asia,0
2014-04-29 09:33:50,9,NBA Jam,Other,iOS,Asia,0
2014-04-21 23:23:46,23,Candy Smash,Google Chrome,iOS,Europe,1
2014-04-13 21:19:02,21,Clash of Tribes,Android Browser,iOS,Europe,1
2014-04-03 12:17:21,12,Candy Smash,Android Browser,Windows Phone,North America,1
2014-04-14 22:19:35,22,Clash of Tribes,Safari,Android,Europe,0
2014-04-05 04:02:23,4,NBA Jam,Safari,Android,Europe,1
2014-04-27 23:26:02,23,NBA Jam,Android Browser,Android,Europe,0
2014-04-26 19:57:40,19,Clash of Tribes,Opera,iOS,North America,0
2014-04-11 11:42:26,11,Candy Smash,Android Browser,Android,North America,1
2014-04-01 18:47:37,18,Clash of Tribes,Opera,Unknown,Asia,1
2014-04-17 21:29:49,21,NBA Jam,Google Chrome,iOS,Asia,0
2014-04-21 13:42:55,13,Clash of Tribes,Android Browser,Android,Europe,1
2014-04-15 23:25:22,23,Candy Smash,Safari,iOS,North America,1
2014-04-27 05:30:46,5,NBA Jam,Opera,Unknown,Europe,0
2014-04-05 13:30:01,13,Candy Smash,Safari,iOS,North America,0
2014-04-21 17:06:35,17,NBA Jam,Safari,Android,Asia,0
2014-04-23 10:31:35,10,Clash of Tribes,Other,iOS,North America,0
2014-04-28 01:02:45,1,Candy Smash,Safari,Android,North America,1
2014-04-04 22:59:45,22,NBA Jam,Other,iOS,North America,0
2014-04-27 18:04:51,18,Clash of Tribes,Android Browser,Android,North America,1
2014-04-13 05:05:56,5,Clash of Tribes,Safari,iOS,Europe,0
2014-04-26 17:17:31,17,Clash of Tribes,Safari,Android,Asia,0
2014-04-05 16:53:29,16,Clash of Tribes,Android Browser,Windows Phone,North America,1
2014-04-15 06:46:56,6,Clash of Tribes,Opera,Android,North America,0
2014-04-12 22:04:31,22,Clash of Tribes,Android Browser,iOS,North America,1
2014-04-27 15:53:54,15,Candy Smash,Safari,Android,North America,0
2014-04-19 00:54:23,0,Candy Smash,Android Browser,Android,North America,0
2014-04-18 17:15:06,17,Clash of Tribes,Other,Android,Europe,1
2014-04-19 19:25:33,19,Clash of Tribes,Safari,iOS,Europe,1
2014-04-05 20:33:12,20,Candy Smash,Android Browser,iOS,Africa,0
2014-04-21 21:21:49,21,Candy Smash,Android Browser,iOS,Europe,0
2014-04-08 20:52:03,20,NBA Jam,Safari,Android,North America,0
2014-04-11 02:41:34,2,NBA Jam,Safari,iOS,North America,1
2014-04-29 10:43:27,10,Clash of Tribes,Safari,Android,North America,1
2014-04-30 10:43:40,10,NBA Jam,Android Browser,Unknown,North America,1
2014-04-06 23:13:44,23,Clash of Tribes,Android Browser,iOS,North America,0
2014-04-06 06:00:22,6,Clash of Tribes,Safari,Android,Australia,0
2014-04-04 13:39:10,13,Candy Smash,Opera,Windows Phone,Asia,0
2014-04-26 14:27:57,14,Candy Smash,Safari,iOS,North America,0
2014-04-15 09:34:56,9,Candy Smash,Opera,Android,Australia,1
2014-04-24 16:18:37,16,Clash of Tribes,Android Browser,iOS,North America,1
2014-04-23 15:40:00,15,Candy Smash,Safari,iOS,North America,1
2014-04-29 06:23:47,6,Candy Smash,Opera,iOS,North America,1
2014-04-12 17:41:35,17,Candy Smash,Safari,Android,Asia,0
2014-04-20 03:38:13,3,NBA Jam,Safari,Android,Australia,1
2014-04-09 00:10:44,0,NBA Jam,Google Chrome,iOS,North America,0
2014-04-28 16:09:39,16,Candy Smash,Google Chrome,Android,Europe,0
2014-04-14 19:26:02,19,Clash of Tribes,Android Browser,iOS,North America,1
2014-04-08 04:38:19,4,Clash of Tribes,Android Browser,iOS,South America,0
2014-04-03 08:50:20,8,NBA Jam,Safari,iOS,North America,1
2014-04-16 12:28:56,12,NBA Jam,Android Browser,Android,Asia,0
2014-04-18 10:35:26,10,NBA Jam,Other,Unknown,North America,1
2014-04-02 11:47:12,11,NBA Jam,Other,Android,Asia,1
2014-04-16 15:24:10,15,Candy Smash,Android Browser,Android,South America,0
2014-04-15 07:07:13,7,NBA Jam,Safari,iOS,North America,1
2014-04-02 08:20:09,8,Clash of Tribes,Android Browser,iOS,Asia,0
2014-04-22 09:07:22,9,NBA Jam,Safari,iOS,South America,0
2014-04-18 07:15:48,7,Candy Smash,Safari,iOS,North America,0
2014-04-23 02:55:56,2,Candy Smash,Safari,Android,South America,1
2014-04-13 17:50:06,17,Candy Smash,Google Chrome,iOS,Europe,0
2014-04-28 09:26:36,9,Clash of Tribes,Android Browser,iOS,Europe,0
2014-04-04 20:35:32,20,Candy Smash,Other,Unknown,Australia,0
2014-04-20 20:03:24,20,NBA Jam,Safari,Android,Asia,0
2014-04-17 02:30:06,2,NBA Jam,Safari,Android,North America,0
2014-04-06 13:16:04,13,Candy Smash,Safari,Android,Africa,0
2014-04-29 19:30:19,19,Candy Smash,Safari,Windows Phone,North America,0
2014-04-28 15:29:19,15,NBA Jam,Safari,Android,North America,1
2014-04-18 23:24:21,23,Clash of Tribes,Android Browser,iOS,Europe,1
2014-04-10 19:59:39,19,Candy Smash,Android Browser,Android,North America,0
2014-04-27 17:57:03,17,Clash of Tribes,Android Browser,iOS,Asia,1
2014-04-26 14:27:04,14,Clash of Tribes,Safari,iOS,North America,1
2014-04-16 19:08:14,19,Clash of Tribes,Safari,iOS,Australia,1
2014-04-10 01:11:09,1,NBA Jam,Safari,iOS,North America,0
2014-04-12 16:08:46,16,NBA Jam,Internet Explorer,Android,Australia,1
2014-04-30 15:27:18,15,Clash of Tribes,Safari,Android,Australia,1
2014-04-09 07:34:25,7,NBA Jam,Safari,iOS,Europe,1
2014-04-09 05:53:43,5,NBA Jam,Safari,iOS,North America,1
2014-04-18 07:35:50,7,NBA Jam,Android Browser,Android,North America,0
2014-04-13 14:18:46,14,NBA Jam,Safari,Android,Europe,0
2014-04-19 08:58:45,8,NBA Jam,Android Browser,iOS,Asia,0
2014-04-09 09:16:41,9,Candy Smash,Safari,iOS,Asia,0
2014-04-22 17:18:06,17,NBA Jam,Android Browser,Android,Australia,0
2014-04-10 07:34:48,7,Candy Smash,Android Browser,Android,North America,1
2014-03-31 22:12:10,22,NBA Jam,Safari,iOS,North America,1
2014-04-29 00:09:55,0,Clash of Tribes,Google Chrome,iOS,North America,0
2014-04-12 14:41:11,14,NBA Jam,Safari,Android,North America,1
2014-04-06 09:46:11,9,Clash of Tribes,Safari,iOS,Europe,0
2014-04-04 18:42:35,18,Clash of Tribes,Safari,Android,North America,0
2014-04-14 02:45:11,2,Candy Smash,Safari,Unknown,North America,1
2014-04-26 06:41:39,6,Clash of Tribes,Safari,Unknown,North America,0
2014-04-18 09:58:06,9,NBA Jam,Google Chrome,iOS,North America,1
2014-04-19 22:02:46,22,Clash of Tribes,Safari,Unknown,North America,1
2014-04-12 07:10:47,7,Candy Smash,Safari,Unknown,North America,1
2014-04-21 20:25:22,20,Clash of Tribes,Android Browser,Android,North America,1
2014-04-29 13:06:18,13,Candy Smash,Other,Android,North America,0
2014-04-07 09:46:19,9,Clash of Tribes,Android Browser,iOS,North America,0
2014-04-22 17:42:52,17,Candy Smash,Safari,Android,North America,0
2014-04-11 01:24:19,1,Candy Smash,Android Browser,iOS,North America,0
2014-04-29 12:05:31,12,Clash of Tribes,Safari,Unknown,Africa,0
2014-04-05 21:50:42,21,Candy Smash,Safari,Android,Europe,0
2014-04-20 06:47:32,6,NBA Jam,Google Chrome,Windows Phone,North America,1
2014-04-02 17:38:17,17,Clash of Tribes,Safari,iOS,Europe,1
2014-04-27 08:15:20,8,NBA Jam,Safari,iOS,Europe,0
2014-04-06 19:12:56,19,Candy Smash,Safari,iOS,North America,0
2014-04-14 03:21:53,3,Candy Smash,Android Browser,Android,North America,1
2014-04-07 19:20:48,19,Candy Smash,Safari,Android,North America,0
2014-04-20 11:10:18,11,Candy Smash,Safari,Unknown,North America,1
2014-04-04 14:18:37,14,NBA Jam,Safari,iOS,North America,0
2014-04-23 01:18:03,1,NBA Jam,Google Chrome,iOS,North America,0
2014-04-02 20:31:17,20,Candy Smash,Android Browser,iOS,North America,0
2014-04-08 05:15:10,5,Clash of Tribes,Google Chrome,Android,North America,0
2014-04-26 04:30:15,4,NBA Jam,Android Browser,Unknown,North America,0
2014-04-03 15:13:11,15,Clash of Tribes,Safari,Android,North America,0
2014-03-31 20:16:40,20,Candy Smash,Safari,Android,Europe,0
2014-04-17 13:00:02,13,Clash of Tribes,Safari,Android,North America,0
2014-04-07 19:05:48,19,Clash of Tribes,Safari,iOS,Europe,0
2014-04-20 11:09:32,11,NBA Jam,Android Browser,iOS,Asia,1
2014-04-18 03:16:50,3,NBA Jam,Safari,Android,North America,1
2014-04-15 21:30:57,21,Clash of Tribes,Google Chrome,Android,Asia,1
2014-04-15 02:34:31,2,NBA Jam,Android Browser,Android,Europe,0
2014-04-19 15:11:23,15,NBA Jam,Other,Android,Europe,1
2014-04-15 08:45:41,8,NBA Jam,Android Browser,Android,North America,1
2014-04-11 02:38:35,2,Clash of Tribes,Other,Unknown,North America,0
2014-04-23 00:40:32,0,Clash of Tribes,Google Chrome,iOS,Australia,1
2014-04-13 12:27:50,12,NBA Jam,Safari,Unknown,North America,1
2014-04-25 03:20:30,3,Clash of Tribes,Android Browser,Android,Asia,0
2014-04-12 07:13:37,7,Candy Smash,Safari,iOS,South America,1
2014-04-22 23:41:34,23,NBA Jam,Android Browser,iOS,Europe,0
2014-04-03 15:35:57,15,Candy Smash,Opera,iOS,North America,0
2014-04-14 10:47:27,10,Clash of Tribes,Opera,Android,North America,0
2014-04-27 14:06:17,14,Candy Smash,Safari,iOS,North America,0
2014-04-11 13:32:10,13,Clash of Tribes,Google Chrome,iOS,Asia,1
2014-04-07 10:39:49,10,Candy Smash,Google Chrome,iOS,Asia,0
2014-04-24 10:07:21,10,Clash of Tribes,Android Browser,Android,North America,0
2014-04-04 12:03:42,12,NBA Jam,Other,Android,North America,0
2014-04-18 07:49:39,7,Candy Smash,Safari,Unknown,Asia,1
2014-04-28 08:33:24,8,Clash of Tribes,Safari,iOS,North America,0
2014-04-04 14:44:49,14,NBA Jam,Safari,Unknown,North America,0
2014-04-30 15:32:17,15,Candy Smash,Android Browser,iOS,North America,0
2014-04-23 02:21:27,2,NBA Jam,Safari,Android,North America,0
2014-04-26 02:25:36,2,Clash of Tribes,Safari,Android,Asia,0
2014-04-17 09:20:53,9,Clash of Tribes,Safari,iOS,Australia,0
2014-04-12 01:24:05,1,Candy Smash,Google Chrome,Android,Asia,0
2014-04-24 16:11:28,16,NBA Jam,Google Chrome,iOS,Europe,0
2014-04-22 19:43:47,19,Clash of Tribes,Safari,Android,Asia,1
2014-04-30 10:07:32,10,Clash of Tribes,Safari,Android,North America,1
2014-04-28 02:17:46,2,Clash of Tribes,Safari,iOS,North America,0
2014-04-07 18:37:18,18,Clash of Tribes,Safari,iOS,North America,1
2014-04-10 23:38:47,23,Clash of Tribes,Opera,Android,North America,0
2014-04-24 04:19:42,4,Clash of Tribes,Safari,Android,South America,0
2014-03-31 20:12:07,20,NBA Jam,Safari,Android,North America,0
2014-04-11 18:51:05,18,NBA Jam,Google Chrome,Android,North America,0
2014-04-07 18:46:01,18,NBA Jam,Safari,iOS,Asia,0
2014-04-12 05:15:33,5,NBA Jam,Google Chrome,Android,Asia,1
2014-04-17 07:26:08,7,Candy Smash,Google Chrome,iOS,Europe,1
2014-04-10 09:34:03,9,Clash of Tribes,Safari,Android,Africa,0
2014-04-28 06:38:08,6,Clash of Tribes,Safari,Android,North America,1
2014-04-03 13:39:12,13,NBA Jam,Safari,iOS,South America,0
2014-04-20 09:57:27,9,Clash of Tribes,Safari,Unknown,Europe,0
2014-04-25 23:19:37,23,NBA Jam,Safari,iOS,North America,0
